"","BD.MBOL","CF00765-00647.MBOL","CF00773-00659.MBOL","CF00020-00045.MBOL","CF00113-00117.MBOL","CF00106-00110.MAB","CF00151-00153.MAB","CF00039-00415.MAB","CF00209-00452.MAB","UNC673.MAB","CF00152-00154.MAB","WRCM9.MAB","CF00045-00421.MAB","CF00017-00040.MAB","CF00108-00112.MAB","CF00297-01032.MAB","CF00123-00127.MAB","CF00032-00408.MAB","CF00764-00646.MAB","CF00096-00101.MAB","CF00783-00676.MAB","CF00130-00134.MAB","CF00023-00438.MAB","CF00120-00124.MAB","CF00033-00409.MAB","CF00314-00660.MAB","CF00044-00420.MAB","CF00077-00226.MAB","CF00107-00704.MAB","CF00043-00419.MAB","CF00795-00699.MAB","CF00068-00219.MAB","CF00280-00677.MAB","CF00138-00141.MAB","CF00038-00414.MAB","CF00141-00144.MAB","CF00167-00168.MAB","CF00786-00686.MAB","CF00143-00146.MAB","CF00066-00705.MAB","CF00788-00688.MAB","CF00211-00454.MAB","CF00026-00061.MAB","CF00171-00172.MAB","CF00114-00118.MAB","CF00157-00159.MAB","CF00134-00138.MAB","CF00041-00417.MAB","CF00055-00431.MAB","CF00065-00440.MAB","CF00144-00147.MAB","CF00142-00145.MAB","CF00158-00160.MAB","CF00067-00436.MAB","CF00160-00161.MAB","CF00093-00098.MAB","CF00125-00129.MAB","CF00097-00102.MAB","CF00135-00139.MAB","CF00080-00085.MAB","CF00116-00120.MAB","CF00053-00404.MAB","CF00154-00156.MAB","CF00148-00210.MAB","CF00149-00151.MAB","CF00103-00108.MAB","CF00207-00450.MAB","CF00090-00095.MAB","CF00048-00425.MAB","CF00006-00020.MAB","ATCC19977.MAB","CF00034-00410.MAB","CF00308-00653.MAB","CF00118-00122.MAB","CF00208-00451.MAB","CF00040-00180.MAB","CF00261-00765.MAB","CF00013-00035.MAB","CF00031-00407.MAB","CF00030-00406.MAB","CF00037-00413.MAB","CF00064-00439.MAB","CF00050-00429.MAB","CF00016-00037.MAB","CF00076-00179.MAB","CCUG48898.MMAS"
"CF00134-00138.MAB",10.804802758706,10.8320955838798,10.8138691295122,10.6531299581112,10.6100681614842,9.3807531744453,9.15976602865505,8.44841775863421,8.87724403930643,8.4634280290999,8.46448558513991,8.46658875738359,8.46254346481211,8.45851072377371,8.46369543444872,8.47264652577725,8.45841044707844,8.46362009835617,8.46319799564151,8.93965740466802,8.93900259694694,8.58658235867831,8.41911092293097,8.41191184839084,8.90817922053559,8.9084465751321,8.92080826806437,8.78374553377569,9.39260055946625,8.61919106609967,8.60695813220786,8.55841630054167,8.55798887345272,7.64163134298364,7.29233962065693,7.22676739304862,6.63847955353303,4.09476582264613,3.83012878868573,3.91369153166373,4.14437176966806,4.02670498889969,3.93331522860765,4.26340950375674,3.78419069073588,3.73767072542561,0,3.55552254455207,3.97040633002518,4.21959688384663,3.55552188695232,3.78431606774335,3.89193383125733,3.82865025058033,3.95136534406936,3.49669920704069,3.85020163025049,3.73769275134913,3.91206783642322,3.97033213727144,3.95128471581795,4.08712724996894,4.08712724996894,4.17036720332206,3.73717759726087,3.77505807237291,3.79774126258606,3.68966619954857,4.09566091178706,3.97178368672012,3.76304002063455,4.27776519175872,4.12841061451126,3.83036136736036,4.14438833299674,7.0833380065762,8.30573104874292,8.30449553897029,7.91349278387509,7.91751367686684,7.91532544250976,7.81972974555086,8.25357930013729,8.02536512944854,8.19601017419373,10.3436162910171
"CF00041-00417.MAB",10.8042138618687,10.8315225468924,10.8132855492528,10.6524445790523,10.6093526133034,9.37830467616453,9.15671107285184,8.44218573750637,8.87318970499973,8.45728913930496,8.45835320406984,8.46046929971575,8.45639912564786,8.45234147930669,8.4575581910533,8.46656413893749,8.4522405820365,8.45748239116554,8.45705768918919,8.9358488478309,8.93519154066097,8.58115673263266,8.41269296231468,8.4054473674855,8.90424863071676,8.9045170381012,8.9169271015649,8.77929295247348,9.39018093324355,8.61393996703883,8.60164223020425,8.55283525020033,8.55240543043593,7.62761290089234,7.27240183366829,7.20546393323387,6.59978063829111,3.43484635756548,2.83731288180954,3.04855525639636,3.52869151721136,3.29869205422054,3.09455401877106,3.73893516571172,2.70846037963416,2.56542262545257,3.55552254455207,0,2.99574412248379,3.55535483232363,0.693275662305812,2.39787127251037,2.77257222210365,2.56495706127802,3.13562019799308,1.38701854133809,2.89044775667485,2.56512902132102,3.04469412965019,3.17819949223874,3.13564621046435,3.42001535571895,3.42001535571895,3.57628686214375,2.56346398098976,2.68111771860844,2.74737952630571,2.40087686343605,3.43657730598406,3.18140185362463,2.64479462410641,3.76307140977666,3.4989452237098,2.83794044662232,3.52872217431315,7.05870824172026,8.29853978808018,8.29729535586075,7.90282915953465,7.90689307177416,7.90468144733724,7.80801172814011,8.24600158873613,8.01583555618516,8.1879816117689,10.3426821661881
"CF00055-00431.MAB",10.804579441187,10.8318782795573,10.8136478277451,10.6528700610329,10.6097968267567,9.37982520715378,9.15860843531181,8.44605863075727,8.87570823503645,8.46110408880109,8.46216410409254,8.46427215933376,8.46021746553559,8.45617531442124,8.46137211622325,8.47034393484216,8.45607480325339,8.4612966048909,8.46087352007532,8.93821459214668,8.93755883866887,8.58452797664267,8.41668154810198,8.40946489971451,8.90669023414464,8.90695798707169,8.91933798165411,8.78205907992988,9.39168352630467,8.6172026599144,8.60494522794769,8.55630317000983,8.55587483856301,7.63633749787468,7.28482428167815,7.21874069126334,6.62397745790573,3.89236305222153,3.55734013798682,3.66573408390774,3.95276761781848,3.80837562640233,3.6908112674604,4.09522989719741,3.49669272371683,3.43418431150989,3.97040633002518,2.99574412248379,0,3.55534806148941,2.89037064678444,3.29583616155964,3.46573530842455,3.43398904738667,3.71364169232917,3.09117220630367,3.58355574361213,3.43406116368558,3.66365299631607,3.73775183204658,3.71365628559682,3.88300279137394,3.88300279137394,3.98416767794121,3.43336318466398,3.48435404885037,3.51457521516613,3.36842634312941,3.89345883660559,3.73958312445739,3.46824867938069,4.11219263290397,3.93340277974642,3.55764564744476,3.95278767913759,7.0740676296956,8.3030096124373,8.30177073363766,7.90946163043104,7.9134987322331,7.91130168489797,7.81530145328294,8.25071196102681,8.02176140952862,8.19297266258388,10.343262096405
"CF00065-00440.MAB",10.8048839892874,10.8321746275165,10.813949626985,10.6532244919587,10.6101668548433,9.38109055559518,9.16018682910609,8.44927463097261,8.87780218054532,8.46427214098813,8.46532880518046,8.4674302065959,8.46338832338645,8.45935899487553,8.4645393207423,8.47348289521772,8.45925880321028,8.46446404820043,8.4640423016441,8.94018178411813,8.93952731978711,8.58732869745269,8.41999326784779,8.41280056546201,8.90872036450726,8.9089875744849,8.92134262269042,8.78435836109985,9.39293396777834,8.61991346890129,8.60768942313783,8.55918395140061,8.55875685237058,7.64355031360744,7.29505975126359,7.22967159908341,6.64370367758302,4.15929865590369,3.91341787554434,3.99055350265683,4.20587554885693,4.09562968975852,4.00873851039124,4.3181964442109,3.87132831363789,3.82877423375279,4.21959688384663,3.55535483232363,3.55534806148941,0,3.49650695540569,3.73766916542612,3.85014719702913,3.82864263844485,4.0254026671144,3.6109950650733,3.93185161297507,3.82869123915997,3.98905002253596,4.04311184705222,4.02541335169122,4.15213916637229,4.15213916637229,4.23033914773632,3.82822090418155,3.86286136208887,3.88365751016454,3.78493488841985,4.1601378302105,4.04446157463862,3.85185911410911,4.33179196343128,4.19087366489862,3.91363186971165,4.20589112418067,7.08668936491136,8.30671927331128,8.30548498465011,7.91495529624973,7.91897032471484,7.91678527900663,7.82133590670726,8.25462040237321,8.02667294833888,8.19711293657163,10.3437451159618
"CF00144-00147.MAB",10.8042138614011,10.8315225464374,10.8132855487894,10.652444578508,10.6093526127351,9.37830467421846,9.15671107042301,8.44218573254376,8.87318970177474,8.45728913441673,8.45835319918681,8.46046929484305,8.45639912075528,8.45234147439422,8.45755818616638,8.46656413409439,8.45224057712353,8.45748238627826,8.45705768429983,8.93584884480179,8.93519153762986,8.58115672831392,8.41269295720353,8.40544736233718,8.9042486275904,8.90451703497567,8.91692709847792,8.779292948931,9.39018093132045,8.61393996285939,8.60164222597309,8.55283524575754,8.55240542599123,7.62761288968571,7.27240181768224,7.20546391614111,6.59978060696857,3.43484561562228,2.83731153323087,3.04855416461713,3.52869084172869,3.29869120405842,3.09455297607481,3.73893461830954,2.70845884559567,2.56542085551962,3.55552188695232,0.693275662305812,2.89037064678444,3.49650695540569,0,2.1972246862251,2.63905739961526,2.56495529052086,3.13561919724909,1.3870127904877,2.89044647788233,2.56512725086834,3.0446930336473,3.17819853321131,3.1356452097464,3.42001460268998,3.42001460268998,3.57628621805782,2.56346220758674,2.68111614204653,2.74737805082386,2.40087477693696,3.43657656532401,3.18140089766345,2.6447929892261,3.76307087542854,3.49894452783218,2.83793909888971,3.52872149885119,7.05870822192564,8.29853978235096,8.2972953501244,7.90282915102424,7.90689306329827,7.90468143884259,7.80801171878327,8.24600158269787,8.01583554858413,8.18798160536993,10.3426821654462
"CF00142-00145.MAB",10.8043966576221,10.8317004187171,10.8134666943887,10.6526573303214,10.6095747318014,9.37906518652405,9.15766014900451,8.44412394662395,8.87444968978601,8.45919832254436,8.46026035882998,8.46237242685474,8.45831000721962,8.45426012286359,8.45946686118253,8.46845571302878,8.45415941900343,8.45939120583924,8.45896731393871,8.93703235091078,8.93637582146102,8.58284367743977,8.41468912803139,8.40745803455137,8.90547010673582,8.90573818651114,8.91813319817089,8.78067689234087,9.39093246838113,8.61557254941457,8.60329499692262,8.55457061274858,8.55414153839038,7.63198446092755,7.27863198661557,7.21212396074201,6.61195152973892,3.68953177105897,3.26075803885312,3.40400397914692,3.76303104758409,3.58564601462477,3.43646304802131,3.93285730899076,3.17828755053326,3.09129741812476,3.78431606774335,2.39787127251037,3.29583616155964,3.73766916542612,2.1972246862251,0,1.6094379124341,3.0910222781548,3.46580945540717,2.56513040030306,3.29586738516824,3.09112389731439,3.40129943778759,3.49659701625316,3.46582815291955,3.67805458707545,3.67805458707545,3.80086885995071,3.09014024831189,3.16128317068897,3.20279320769849,2.99734609264717,3.69087379459426,3.49892715370904,3.13896683072128,3.9527809399126,3.73957249666139,3.26116900469645,3.76305530028559,7.06641697843518,8.30077706792619,8.29953541846501,7.90615070115956,7.91020116459372,7.90799685238389,7.81166302160833,8.24835941160069,8.01880270030671,8.19048010612029,10.3429721565026
"CF00158-00160.MAB",10.8044982025195,10.8317992287005,10.8135673224805,10.6527755130587,10.6096981171095,9.37948746801663,9.15818705642274,8.44519917338865,8.87514903821512,8.46025747100674,8.46131838362991,8.46342822057048,8.45937009645908,8.45532451175852,8.46052572541132,8.46950510690377,8.4552239150348,8.4604501501374,8.46002670697219,8.93768928758867,8.93703318943703,8.58377969734872,8.41579645652073,8.40857339477685,8.90614810135202,8.90641599945663,8.91880266426517,8.78144496744172,9.39134976919768,8.61647844399262,8.60421207709584,8.55553346155291,8.55510480021813,7.6344050192062,7.28207669191967,7.21580512135251,6.6186500759469,3.80724234806444,3.43621990981998,3.55775419841884,3.87284137706304,3.7154399854476,3.58565128117437,4.0262912963104,3.36748925748507,3.29604461997753,3.89193383125733,2.77257222210365,3.46573530842455,3.85014719702913,2.63905739961526,1.6094379124341,0,3.29582042698032,3.61098152602626,2.89050251434717,3.46576165340568,3.29590322824675,3.55543553880602,3.63766384460357,3.61099769702893,3.79704618855415,3.79704618855415,3.90681025140267,3.29510179738906,3.35343680268794,3.38781322679096,3.22016708842846,3.80843543317692,3.63968771885062,3.33505789895813,4.04445373970043,3.85184821824594,3.43656475008115,3.87286310760957,7.07067432793295,8.30201791669316,8.30077780793081,7.9079913571435,7.91203438696249,7.90983411649017,7.81368589417314,8.24966699397635,8.02044741679226,8.19186554959064,10.3431332356388
"CF00067-00436.MAB",10.8044371721012,10.8317398419852,10.8135068430688,10.6527044832173,10.6096239605113,9.37923368503246,9.15787040189724,8.44455306714744,8.87472876661123,8.4596210242124,8.46068261190654,8.46279378923288,8.45873308446741,8.45468491663495,8.45988944937807,8.46887452045481,8.45458425554623,8.45981382600029,8.45939011324512,8.93729449987458,8.93663814256726,8.58321722520333,8.41513106454179,8.4079031776143,8.90574066052999,8.90600866779483,8.91840034797323,8.78098340105435,9.39109897925396,8.61593407145846,8.60366098411469,8.55495487051219,8.55452596103283,7.63295089068604,7.28000773947262,7.21359425397357,6.61462942271022,3.73816818540669,3.3344924280368,3.46820659936375,3.80829773070146,3.63946597308541,3.49867763212869,3.97118748391867,3.25811399133071,3.17807273808586,3.82865025058033,2.56495706127802,3.43398904738667,3.82864263844485,2.56495529052086,3.0910222781548,3.29582042698032,0,3.52627809827803,2.70786335831485,3.36714643537938,3.17791364093854,3.46567045347047,3.55528508779233,3.52629569869148,3.72723884186566,3.72723884186566,3.84449087275687,3.17701179970588,3.24242453623345,3.28076061384625,3.09227561497462,3.73944654028862,3.55748255526447,3.22186546463835,3.9903690283304,3.78588911693311,3.33487418734236,3.8083209100531,7.06811770167369,8.30127231245301,8.30003127814131,7.90688547167433,7.91093296605318,7.90873026814941,7.81247057527161,8.2488813011462,8.01945921518653,8.19103308495449,10.3430364251584
"CF00160-00161.MAB",10.8045591399719,10.831858525051,10.8136277097988,10.6528464339936,10.6097721597758,9.37974081562536,9.15850314786041,8.44584391850773,8.87556851905527,8.46089258315445,8.46195282255001,8.46406132276217,8.46000577226011,8.45596276362666,8.46116066726432,8.4701343746781,8.45586223109173,8.46108513996288,8.46066196565131,8.93808334251884,8.93742750293975,8.58434103144215,8.4164604339615,8.40924218392098,8.90655478076413,8.90682256995683,8.91920423077921,8.78190564636521,9.39160012964925,8.6170217249163,8.60476206129882,8.55611087263306,8.55568245879365,7.63585491444448,7.28413835640167,7.21800788913228,6.62264878376193,3.87176049311853,3.52841877731301,3.63982254294569,3.93338448884124,3.78594758123212,3.66554961010126,4.07844218890728,3.46593498954315,3.40140973944598,3.95136534406936,3.13562019799308,3.71364169232917,4.0254026671144,3.13561919724909,3.46580945540717,3.61098152602626,3.52627809827803,0,3.04452243772342,3.5553933604634,3.40128248837381,3.63768676808625,3.71366263845622,3.68897229005455,3.86220445275848,3.86220445275848,3.96538938577731,3.40056124303554,3.45320844554154,3.48437093419897,3.33338466744416,3.87287907487901,3.71553853900281,3.43658931444574,4.09568963137753,3.91363687144553,3.5287332501224,3.93340494280052,7.07322071003853,8.30276187628269,8.3015226903397,7.90909440643328,7.91313298803808,7.91093513611482,7.814897963842,8.25045092234839,8.02143319983141,8.1926961059438,10.3432298951947
"CF00093-00098.MAB",10.804173238014,10.8314830174325,10.8132452922658,10.6523972971286,10.6093032493205,9.37813560345495,9.1565000548531,8.44175453455944,8.87290950618922,8.4568644014275,8.45792891799647,8.4600459107129,8.45597400949922,8.45191463431372,8.4571335674612,8.46614332311605,8.45181369396466,8.45705773537896,8.45663285297383,8.93558566953437,8.93492818929581,8.58078148735656,8.41224884973712,8.40500002463981,8.90397700198472,8.90424548227642,8.91665889538944,8.77898516487339,9.39001385677528,8.61357682625422,8.60127459521118,8.55244922341675,8.55201923766269,7.62663888943874,7.27101213539552,7.20397795591637,6.59705589247874,3.36822169985734,2.71270950699195,2.94890675535318,3.46821918128486,3.22196774834255,2.99960514977783,3.69021366640674,2.56543934585915,2.39847432420665,3.49669920704069,1.38701854133809,3.09117220630367,3.6109950650733,1.3870127904877,2.56513040030306,2.89050251434717,2.70786335831485,3.04452243772342,0,2.77268781108032,2.39812736495381,2.94464018576514,3.09121123956767,3.04469926066075,3.35236078326467,3.35236078326467,3.51870784417385,2.3961593952161,2.53382552868921,2.61021036447898,2.2008916133115,3.37007179033738,3.09470413620758,2.49161496944639,3.71553984764552,3.43658892835485,2.7134203195043,3.46825174946433,7.05698717224037,8.29804195834861,8.29679690607368,7.90208957424631,7.9061564871015,7.90394323121106,7.80719855518129,8.24547689761804,8.01517502542848,8.18742556889957,10.342617715587
"CF00125-00129.MAB",10.8044575243836,10.8317596461185,10.813527011599,10.652728170163,10.6096486901899,9.37931832142997,9.15797600811003,8.4447685711725,8.87486893459071,8.45983330571608,8.46089466819824,8.4630053983557,8.45894555452795,8.45489824846132,8.46010167391374,8.46908484687856,8.45479760884561,8.460026066584,8.45960244376738,8.93742616740993,8.93676989654624,8.58340482845697,8.41535300261038,8.40812672545748,8.90587654863677,8.90614451948997,8.91853452673717,8.78113734368964,9.39118261739174,8.61611563679189,8.60384479133986,8.55514785099258,8.55471902429414,7.63343603525917,7.28069815072864,7.21433205725293,6.61597199091085,3.76173664987289,3.36957829765696,3.49896793106129,3.83028739239862,3.66544787147223,3.5285294123484,3.9899024878161,3.29593263586269,3.21897925591903,3.85020163025049,2.89044775667485,3.58355574361213,3.93185161297507,2.89044647788233,3.29586738516824,3.46576165340568,3.36714643537938,3.5553933604634,2.77268781108032,0,3.21882653605353,3.4965087072234,3.58351694150967,3.5553460074873,3.75106324591053,3.75106324591053,3.86570712230917,3.21796086281806,3.28082987450962,3.31774788672325,3.13676638073208,3.76298524674743,3.58565330324486,3.26105312262996,4.00873171501546,3.80837153851418,3.36994689728292,3.83031006761315,7.06897098874385,8.30152101155591,8.30028028604148,7.9072543882265,7.91130039270918,7.90909850487818,7.81287601292417,8.24914337545031,8.01978886020241,8.19131076470698,10.3430687096778
"CF00097-00102.MAB",10.8042746793922,10.8315817260905,10.8133458175702,10.6525153637088,10.6094265147696,9.37855775246254,9.15702691837195,8.4428309720352,8.87360906210739,8.45792470489439,8.45898809395052,8.46110284795423,8.45703525697118,8.45298019624401,8.45819358572,8.46719383875648,8.45287936340128,8.45811783398161,8.45769340185062,8.93624273970215,8.93558569147424,8.58171827359163,8.41335750358401,8.40611673962057,8.90465516583958,8.90492346414379,8.91732851600815,8.77975358424161,9.39043102209316,8.61448340227373,8.60219238787528,8.55341291752242,8.55298334603247,7.62906938549056,7.27447883760244,7.20768456669713,6.6038462037788,3.52696767408714,2.99891915754046,3.18133445778363,3.61289839209138,3.40356804940751,3.22172753088672,3.80771062472936,3.09108872956028,2.99578317725838,3.73769275134913,2.56512902132102,3.43406116368558,3.82869123915997,2.56512725086834,3.09112389731439,3.29590322824675,3.17791364093854,3.40128248837381,2.39812736495381,3.21882653605353,0,3.17795424205586,3.29574428023692,3.25800039109182,3.51345074497002,3.51345074497002,3.65673296314196,2.77100675909566,2.8676379930103,2.92293029591037,2.64097339279324,3.52854640971001,3.29859200711503,2.83758946895652,3.83026063134221,3.58558749584863,2.99945309968692,3.61292657339327,7.0612794420316,8.29928465828918,8.29804115324146,7.90393541915546,7.90799484724647,7.90578566087332,7.80922794737,8.24678662357818,8.01682366475702,8.18881352208149,10.3427786515999
"CF00135-00139.MAB",10.8043559786494,10.8316608354291,10.813426382715,10.6526099856641,10.6095253027855,9.37889598219197,9.15744900654777,8.44369291597592,8.87416941287534,8.4587737420557,8.45983622911744,8.46194919217707,8.45788504932185,8.45383344007782,8.45904239471903,8.46803504573341,8.45373269323773,8.45896670725455,8.45854263533614,8.93676907912151,8.93611237674654,8.58246848782137,8.4142452186462,8.40701090286183,8.90519839182807,8.90546654444478,8.91786490277895,8.78036905711556,9.3907652603437,8.61520944274954,8.60292740389253,8.55418466191307,8.55375542188576,7.63101320620612,7.27724879736346,7.21064557985245,6.60925563952794,3.63819753464076,3.18081789637873,3.33510937090756,3.7154225571488,3.52852859617899,3.36984376744211,3.89283571709211,3.40127364875375,3.33228622469362,3.91206783642322,3.04469412965019,3.66365299631607,3.98905002253596,3.0446930336473,3.40129943778759,3.55543553880602,3.46567045347047,3.63768676808625,2.94464018576514,3.4965087072234,3.17795424205586,0,3.43399011738413,3.40120039165763,3.62611212615391,3.62611212615391,3.75506923460956,2.99459655887415,3.07260065298975,3.11787417774719,2.89200601066624,3.63961019892373,3.43647061439753,3.04818937959995,3.91356451948461,3.69080597567898,3.18126305610318,3.71544799239639,7.0647065044894,8.30027958596428,8.29903731826729,7.90541243379208,7.9094658826007,7.90725994721412,7.81085156548674,8.24783515023819,8.01814311275959,8.18992459686431,10.3429076253725
"CF00080-00085.MAB",10.804415908237,10.8317191508334,10.8134857711908,10.6526797352452,10.6095981230709,9.3791452519451,9.15776005594726,8.44432786572979,8.87458230254386,8.45939919105632,8.46046101414693,8.46257265886361,8.45851105422749,8.45446198565722,8.45966767576619,8.46865473078731,8.4543613021244,8.45959203561465,8.45916822885372,8.93715691927151,8.9365004716263,8.58302118564779,8.41489913803131,8.40766956849588,8.90559866920073,8.90586671451789,8.9182601430046,8.78082254133327,9.39101158929629,8.61574434251288,8.60346891203623,8.55475321081336,8.55432421481296,7.63244377542551,7.27928591007948,7.21282283851221,6.6132248218511,3.71293647573476,3.29647144424659,3.43502421660217,3.78479513352092,3.61157996641123,3.46650729582461,3.95125315122925,3.49657357140899,3.434057472984,3.97033213727144,3.17819949223874,3.73775183204658,4.04311184705222,3.17819853321131,3.49659701625316,3.63766384460357,3.55528508779233,3.71366263845622,3.09121123956767,3.58351694150967,3.29574428023692,3.43399011738413,0,0,3.70172628654837,3.70172628654837,3.82183323651629,3.13235923308854,3.20065923778502,3.24059811040171,3.04357676690817,3.71424747466255,3.52717757544509,3.17921385892122,3.97081714993096,3.76184746053927,3.29686799494885,3.78481886409324,7.06722543588471,8.301012413401,8.29977105630344,7.90649989388111,7.91054894602895,7.9083454011498,7.8120468111603,8.24860742080617,8.01911469637333,8.19074289153393,10.3430026941987
"CF00116-00120.MAB",10.804395598411,10.8316993880352,10.8134656447412,10.6526560975512,10.6095734447596,9.37906078100752,9.15765465167135,8.4441127254541,8.87444239270465,8.45918726925902,8.46024931727747,8.46236140859826,8.45829894411107,8.45424901485962,8.45945581086505,8.46844476159642,8.45414830988079,8.45938015468571,8.45895625809966,8.93702549650537,8.93636896255399,8.58283390973315,8.4146775716574,8.40744639430881,8.90546303253892,8.90573111421044,8.9181262129907,8.78066887787927,9.39092811483722,8.61556309622059,8.60328542695058,8.55456056493651,8.55413148626611,7.63195918256807,7.27859599426237,7.21208549316357,6.61188142404489,3.68822796819306,3.25875551507917,3.40226894233589,3.76181969232097,3.58419937635017,3.43478347125157,3.93183525032514,3.46580397548273,3.40126999235927,3.95128471581795,3.13564621046435,3.71365628559682,4.02541335169122,3.1356452097464,3.46582815291955,3.61099769702893,3.52629569869148,3.68897229005455,3.04469926066075,3.5553460074873,3.25800039109182,3.40120039165763,0,0,3.67673572409359,3.67673572409359,3.79970250964724,3.08776473751191,3.15907096970125,3.2006710509641,2.99473929571464,3.68957174142777,3.49734936099321,3.13670465001467,3.95177905295672,3.73833237099522,3.25916730454634,3.76184397441855,7.06637247680742,8.30076411722539,8.29952245167389,7.90613148446514,7.91018202557914,7.90797767113401,7.81164190060352,8.24834576394302,8.01878553094706,8.19046564523238,10.3429704762416
"CF00053-00404.MAB",10.8045475589488,10.8318472559081,10.8136162333249,10.6528329556871,10.6097580882116,9.37969267124488,9.15844308161452,8.44572141514276,8.87548880925826,8.46077190961006,8.46183227688836,8.46394103101859,8.45988499164717,8.45584149367853,8.46104002606821,8.47001481130224,8.45574094895067,8.46096448965417,8.4605412642726,8.93800846338512,8.93735257467939,8.58423437280115,8.41633427738452,8.40911511336171,8.90647750309531,8.90674531298016,8.9191279245109,8.78181810956419,9.39155255286935,8.61691849578891,8.60465755876108,8.55600115993101,8.55557269907652,7.63557952012881,7.2837468591278,7.21758962112039,6.62189004940468,3.85981478209441,3.51153799850483,3.62473487537087,3.92215672045551,3.77292450632582,3.65084798433035,4.06873786123019,3.67803503285604,3.62616770873837,4.08712724996894,3.42001535571895,3.88300279137394,4.15213916637229,3.42001460268998,3.67805458707545,3.79704618855415,3.72723884186566,3.86220445275848,3.35236078326467,3.75106324591053,3.51345074497002,3.62611212615391,3.70172628654837,3.67673572409359,0,0.693147180559945,3.95451720104051,3.38135583360857,3.43499701703344,3.46672322773401,3.31283097794742,3.86094679863327,3.70155879989536,3.41806985554282,4.08615203727916,3.90218389049826,3.51185782406352,3.92217740535879,7.07273726280716,8.30262052757189,8.30138116635058,7.90888486289667,7.91292428914173,7.91072597797674,7.81466772013996,8.25030198217372,8.02124592418008,8.19253830980213,10.3432115255335
"CF00154-00156.MAB",10.8045475589488,10.8318472559081,10.8136162333249,10.6528329556871,10.6097580882116,9.37969267124488,9.15844308161452,8.44572141514276,8.87548880925826,8.46077190961006,8.46183227688836,8.46394103101859,8.45988499164717,8.45584149367853,8.46104002606821,8.47001481130224,8.45574094895067,8.46096448965417,8.4605412642726,8.93800846338512,8.93735257467939,8.58423437280115,8.41633427738452,8.40911511336171,8.90647750309531,8.90674531298016,8.9191279245109,8.78181810956419,9.39155255286935,8.61691849578891,8.60465755876108,8.55600115993101,8.55557269907652,7.63557952012881,7.2837468591278,7.21758962112039,6.62189004940468,3.85981478209441,3.51153799850483,3.62473487537087,3.92215672045551,3.77292450632582,3.65084798433035,4.06873786123019,3.67803503285604,3.62616770873837,4.08712724996894,3.42001535571895,3.88300279137394,4.15213916637229,3.42001460268998,3.67805458707545,3.79704618855415,3.72723884186566,3.86220445275848,3.35236078326467,3.75106324591053,3.51345074497002,3.62611212615391,3.70172628654837,3.67673572409359,0.693147180559945,0,3.95451720104051,3.38135583360857,3.43499701703344,3.46672322773401,3.31283097794742,3.86094679863327,3.70155879989536,3.41806985554282,4.08615203727916,3.90218389049826,3.51185782406352,3.92217740535879,7.07273726280716,8.30262052757189,8.30138116635058,7.90888486289667,7.91292428914173,7.91072597797674,7.81466772013996,8.25030198217372,8.02124592418008,8.19253830980213,10.3432115255335
"CF00148-00210.MAB",10.8046334999375,10.8319308825659,10.8137013984991,10.6529329755151,10.609862510288,9.38004990134821,9.15888875460884,8.44663017019267,8.87608019405312,8.46166709593128,8.46272651491045,8.46483338613966,8.46078097192168,8.45674110254951,8.46193497251477,8.47090176527658,8.45664064823645,8.46185950367408,8.46143665699576,8.93856401702166,8.93790849271551,8.58502562866641,8.41727012174101,8.41005773498259,8.90705084786251,8.90731850426451,8.91969406394922,8.78246754833889,9.39190557203365,8.61768431795343,8.60543282476094,8.55681506462291,8.55638695242747,7.6376214502023,7.28664856289984,7.22068947874722,6.62750704131845,3.94524191198799,3.6305093557454,3.73162892785206,4.00262286817754,3.86575696477697,3.75512555868822,4.1386067476939,3.80085156567286,3.75511809251405,4.17036720332206,3.57628686214375,3.98416767794121,4.23033914773632,3.57628621805782,3.80086885995071,3.90681025140267,3.84449087275687,3.96538938577731,3.51870784417385,3.86570712230917,3.65673296314196,3.75506923460956,3.82183323651629,3.79970250964724,3.95451720104051,3.95451720104051,0,3.42853105642101,3.56285127045341,3.59082248032267,3.4561602648654,3.94628128721474,3.80092791805502,3.54797087512721,4.15485524091981,3.9842085237368,3.63079331259713,4.00264195386634,7.07631942740568,8.30366901786706,8.30243095622728,7.91043886587564,7.91447203234704,7.91227712470538,7.81637512499631,8.25140675719477,8.02263488471264,8.19370874138056,10.3433478409895
